Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
2080,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22.0,2002.0,12,6,733,8.1,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.04,1,0,0.0,1,100.0,59.14,3.83,17.65,28.27,14.07,0.62,59.14,0.12,0.0,0.12,28.4,132.59,69.26,1.23,0.86,0.0,1.48,0.0,34.69,4.07,1.47,0.0,1.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,403,78.7,5408,1855,138,159,86.8,142,169,84.0,29,56,51.8,0.0,0.04,0.05,-0.04,0.62,2.96,0.74,0.74,3.09,49.75,41.11,8.52,1.36,0.0,0.0,3.46,7.16,0.0,0.0,0.0,0.0,39.14,0.12,0.74,0.25,0.12,0.0,0.0,0.02,0.0,0.0,50.0,0.12,0.0,0.0,0.62,0.62,0.0,1.11,0.86,0.0,0.0,2.84,0.74,0.74,1.85,0.99,0.74,0.12,1.11,2.35,1.23,1.6,0.37,2.96,3.21,0.0,47.4
2081,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,24.0,2000.0,10,10,844,9.4,0.0,0.0,0.0,0.0,0.05,0.09,0.05,0.09,5,3,60.0,2,40.0,79.47,4.04,17.45,53.94,8.83,0.96,79.47,0.53,0.32,0.21,48.4,239.79,123.94,0.96,0.32,0.11,0.96,0.32,59.47,0.53,1.71,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,654,92.7,10573,3484,266,283,94.0,282,300,94.0,49,56,87.5,0.0,0.03,0.04,-0.03,0.32,9.15,0.53,0.0,8.4,69.57,67.66,1.91,1.91,0.0,0.43,0.11,0.0,0.0,0.0,0.0,0.0,64.47,0.0,0.43,0.53,0.0,0.0,0.0,0.1,-0.5,-0.5,69.2,0.0,0.0,0.0,0.85,0.85,0.0,2.45,1.06,0.0,0.0,4.68,1.91,0.85,2.13,0.96,1.06,0.11,0.74,1.7,0.96,0.85,0.74,4.57,1.38,0.0,43.8
2082,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28.0,1996.0,12,8,685,7.6,0.13,0.39,0.13,0.39,0.05,0.33,0.05,0.33,11,2,18.2,8,72.7,50.53,1.71,8.95,19.74,22.89,1.32,50.53,1.45,0.26,1.05,22.11,143.29,68.16,2.24,1.18,0.13,1.32,0.66,26.58,5.26,4.07,0.53,2.24,1.45,0.13,0.13,0.0,0.13,0.26,0.0,0.13,0.13,0.0,0.0,225,318,70.8,4256,1467,96,110,87.3,94,116,81.0,29,67,43.3,0.26,0.28,0.28,-0.01,2.76,1.32,1.58,1.05,2.76,41.84,31.32,10.26,1.71,0.13,0.26,8.68,4.61,3.95,0.92,2.37,0.0,29.61,0.26,1.18,1.05,0.26,0.13,0.5,0.05,0.6,0.6,55.6,0.0,0.0,0.0,0.92,1.18,0.13,0.66,0.39,0.0,0.0,4.74,0.66,0.53,0.79,0.26,0.39,0.13,0.26,1.45,1.18,0.92,0.0,1.45,1.71,0.13,18.2
2086,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28.0,1996.0,12,12,1035,11.5,0.09,0.17,0.09,0.17,0.02,0.05,0.02,0.05,10,6,60.0,3,30.0,43.91,2.87,15.04,18.0,11.13,1.3,43.91,0.87,0.52,0.26,17.22,109.83,48.7,0.96,1.04,0.17,1.39,0.52,19.48,3.3,1.65,0.09,0.96,0.35,0.0,0.0,0.26,0.09,0.09,0.0,0.0,0.0,0.0,0.0,255,384,66.4,4457,2142,115,144,79.9,118,159,74.2,18,55,32.7,0.09,0.03,0.05,0.05,0.52,2.17,0.61,0.17,2.17,33.39,24.17,9.13,0.17,0.0,0.0,2.26,8.7,0.0,0.0,0.0,0.0,22.17,0.09,1.3,0.52,0.17,0.17,0.5,0.04,0.8,0.8,40.6,0.26,0.0,0.0,1.13,1.48,0.17,0.87,1.22,0.0,0.0,2.61,1.13,1.65,2.26,1.74,0.26,0.26,1.13,2.0,0.87,0.61,0.17,3.13,3.04,0.0,56.5
2087,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,it Serie A,24.0,2000.0,13,12,896,10.0,0.4,0.4,0.3,0.3,0.36,0.39,0.28,0.31,18,7,38.9,9,50.0,27.6,1.7,2.8,13.2,12.1,2.6,27.5,1.8,0.7,0.9,14.0,84.4,37.9,2.1,0.7,0.8,2.5,0.4,18.1,5.1,1.71,0.2,1.1,0.0,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,122,181,67.4,1777,332,63,81,77.8,42,58,72.4,7,18,38.9,0.0,0.02,0.03,-0.02,0.7,0.7,0.5,0.1,1.7,18.1,15.8,2.2,0.0,0.1,0.2,0.7,0.4,0.0,0.0,0.0,0.0,12.2,0.1,1.1,2.01,0.5,0.15,0.6,0.14,0.4,0.2,19.6,0.2,0.0,0.0,0.4,0.7,0.4,0.3,0.2,0.0,0.0,2.5,1.0,4.1,0.4,0.0,0.3,0.1,0.1,0.3,0.2,0.3,0.1,0.7,1.7,0.0,33.3
2089,Filippo Terracciano,it ITA,DF,Milan,it Serie A,21.0,2003.0,4,4,358,4.0,0.0,0.0,0.0,0.0,0.04,0.06,0.04,0.06,2,0,0.0,2,100.0,53.5,1.25,16.5,28.5,8.75,0.75,53.5,0.5,0.0,0.5,29.25,114.75,60.25,1.0,0.75,0.0,0.0,0.25,34.75,1.75,1.01,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,190,88.9,2974,609,73,79,92.4,87,94,92.6,8,14,57.1,0.0,0.02,0.02,-0.02,0.5,4.5,0.25,0.25,3.0,47.5,39.25,8.25,1.0,0.25,0.25,0.75,7.25,0.0,0.0,0.0,0.0,42.25,0.0,0.25,0.5,0.0,0.0,0.0,0.07,-0.1,-0.1,63.6,0.5,0.0,0.0,1.75,1.0,0.25,0.5,0.75,0.0,0.0,3.75,1.75,1.0,1.5,0.25,0.75,0.5,0.75,1.5,0.75,0.0,0.0,2.0,1.0,0.0,50.0
2092,Martin Terrier,fr FRA,MF,Leverkusen,de Bundesliga,27.0,1997.0,9,5,456,5.1,0.2,0.39,0.2,0.39,0.42,0.59,0.42,0.59,2,1,50.0,1,50.0,37.25,0.39,1.57,14.31,21.37,6.08,37.25,0.39,0.2,0.2,20.0,84.12,32.16,1.37,0.78,0.59,0.98,1.18,31.96,5.69,2.76,0.59,1.76,0.2,0.0,0.39,0.39,0.0,0.59,0.0,0.0,0.0,0.0,0.0,130,154,84.4,1721,270,88,95,92.6,31,38,81.6,6,7,85.7,0.2,0.18,0.31,0.02,1.18,0.78,0.59,0.2,1.57,30.2,27.65,1.96,0.0,0.2,0.0,0.78,0.0,0.39,0.2,0.0,0.0,25.49,0.59,0.78,2.96,0.99,0.07,0.2,0.14,-1.1,-1.1,46.7,0.2,0.0,0.0,0.2,1.76,0.39,0.2,0.2,0.0,0.0,0.59,1.37,1.57,0.39,0.0,0.0,0.39,0.2,0.39,0.2,0.39,0.0,0.59,0.2,0.0,50.0
2094,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29.0,1995.0,12,12,1028,11.4,0.0,0.09,0.0,0.09,0.08,0.12,0.08,0.12,15,6,40.0,4,26.7,66.23,3.68,18.77,29.04,18.86,2.02,66.23,1.32,0.53,0.35,34.39,174.3,83.95,2.63,1.4,0.53,1.23,0.88,38.77,3.16,1.66,0.18,1.05,0.0,0.18,0.26,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,493,604,81.6,7792,2473,257,279,92.1,184,226,81.4,35,59,59.3,0.09,0.04,0.02,0.05,0.26,4.04,0.44,0.26,3.07,52.98,43.86,8.86,0.26,0.0,0.09,1.4,8.6,0.0,0.0,0.0,0.0,43.25,0.26,1.4,1.49,0.18,0.0,0.0,0.06,-1.0,-1.0,56.5,0.26,0.0,0.0,1.75,0.96,0.0,2.02,1.84,0.0,0.0,3.25,1.14,0.88,2.89,1.23,0.88,0.79,1.14,2.02,0.88,1.58,0.53,4.91,2.72,0.0,56.5
2097,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31.0,1993.0,10,9,683,7.6,0.4,0.66,0.4,0.66,0.41,0.54,0.31,0.44,32,16,50.0,14,43.8,50.92,0.26,4.87,22.11,24.47,3.82,50.79,4.21,2.11,1.84,32.5,232.5,107.24,3.68,3.55,1.58,2.76,1.84,39.21,5.92,3.7,0.53,2.63,0.53,0.13,0.13,0.13,0.13,0.39,0.0,0.0,0.13,0.0,0.0,195,301,64.8,3492,1241,91,113,80.5,60,104,57.7,32,59,54.2,0.26,0.13,0.22,0.13,1.58,3.42,2.37,1.32,4.34,39.61,34.08,5.13,1.71,0.13,0.79,8.16,0.26,2.37,1.18,0.92,0.0,25.66,0.39,1.05,2.11,1.05,0.19,0.38,0.15,-0.1,0.7,0.0,0.0,0.0,0.0,0.66,1.45,0.13,0.39,0.79,0.0,0.0,2.63,0.0,0.53,0.92,0.53,0.26,0.13,0.66,1.32,0.66,0.39,0.0,1.32,0.26,0.0,50.0
2098,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24.0,2000.0,10,10,863,9.6,0.0,0.0,0.0,0.0,0.04,0.07,0.04,0.07,2,2,100.0,0,0.0,60.0,7.4,27.71,27.6,5.42,0.73,60.0,0.21,0.21,0.0,33.33,150.83,73.02,1.15,1.04,0.1,0.21,0.31,37.19,0.62,1.25,0.0,0.73,0.1,0.0,0.1,0.21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,391,479,81.6,7080,2709,165,177,93.2,169,195,86.7,49,90,54.4,0.0,0.03,0.02,-0.03,0.42,4.17,0.42,0.0,3.44,49.9,43.96,5.62,0.83,0.21,0.21,0.52,3.65,0.0,0.0,0.0,0.0,40.73,0.31,0.31,1.04,0.21,0.0,0.0,0.04,-0.4,-0.4,50.0,0.42,0.1,0.1,0.52,0.73,0.0,1.46,0.62,0.0,0.0,4.27,0.94,0.94,1.25,0.52,0.62,0.1,0.52,1.56,1.04,1.46,0.83,2.71,4.27,0.1,33.3
2100,Malick Thiaw,de GER,DF,Milan,it Serie A,23.0,2001.0,6,6,540,6.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0,0,0.0,0,0.0,73.33,7.0,34.17,37.17,2.33,0.67,73.33,0.0,0.0,0.0,47.83,222.0,116.5,0.17,0.5,0.0,0.0,0.0,55.83,0.0,0.67,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,398,94.7,7449,2428,113,115,98.3,222,232,95.7,41,48,85.4,0.0,0.0,0.02,0.0,0.0,3.83,0.0,0.0,4.17,66.33,64.5,1.5,1.33,0.17,0.33,0.33,0.0,0.0,0.0,0.0,0.0,62.83,0.33,0.0,0.17,0.0,0.0,0.0,0.09,-0.1,-0.1,58.3,0.0,0.0,0.0,1.0,0.17,0.0,0.83,0.83,0.0,0.0,2.67,2.33,1.67,1.17,0.33,0.67,0.17,0.0,0.33,0.33,0.67,0.5,2.0,3.0,0.0,0.0
2102,Sorba Thomas,wls WAL,FW,Nantes,fr Ligue 1,25.0,1999.0,11,7,618,6.9,0.15,0.15,0.15,0.15,0.18,0.36,0.18,0.36,17,7,41.2,9,52.9,45.65,1.16,4.93,17.83,23.62,2.17,45.65,2.46,1.01,1.3,24.2,144.35,68.26,3.04,2.03,0.72,1.74,2.17,31.01,6.81,4.08,0.44,2.9,1.16,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,155,254,61.0,2683,924,87,106,82.1,44,73,60.3,21,60,35.0,0.0,0.17,0.19,-0.17,2.46,1.88,1.88,1.3,2.61,36.81,31.16,5.65,1.3,0.0,0.14,9.28,0.43,3.91,1.45,1.88,0.0,22.46,0.0,1.59,0.87,0.15,0.17,1.0,0.21,-0.2,-0.2,0.0,0.0,0.0,0.0,0.58,1.16,0.29,0.29,0.58,0.0,0.0,3.91,0.0,1.01,1.16,0.43,0.58,0.14,0.72,1.3,0.58,1.16,0.0,1.45,1.16,0.14,55.6
2103,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30.0,1993.0,13,13,1032,11.5,0.17,0.26,0.17,0.26,0.15,0.44,0.15,0.44,22,8,36.4,13,59.1,65.13,2.26,11.57,33.57,20.17,2.43,65.13,1.91,0.7,1.13,33.48,124.43,49.22,0.78,0.52,0.17,2.43,1.22,40.09,4.09,3.4,0.09,2.26,0.7,0.0,0.09,0.17,0.17,0.09,0.0,0.0,0.0,0.0,0.0,470,595,79.0,7096,2052,257,297,86.5,153,189,81.0,35,60,58.3,0.09,0.29,0.21,-0.2,2.09,2.96,1.57,0.26,5.13,51.74,48.0,3.39,1.48,0.17,0.17,3.22,0.09,1.83,0.7,0.96,0.0,40.87,0.35,0.78,0.96,0.44,0.18,0.4,0.16,0.3,0.3,28.6,0.09,0.0,0.0,2.09,1.65,0.35,0.87,1.91,0.0,0.0,7.48,0.52,1.3,3.39,1.57,1.04,0.78,2.0,3.74,1.74,1.65,0.09,4.26,1.65,0.0,53.5
2104,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28.0,1996.0,12,8,699,7.8,0.0,0.13,0.0,0.13,0.1,0.2,0.1,0.2,5,1,20.0,4,80.0,34.62,1.28,6.28,17.44,11.28,3.59,34.62,0.64,0.13,0.51,12.18,56.79,22.82,0.64,0.77,0.38,1.54,1.15,22.05,2.44,3.09,0.13,2.69,0.0,0.0,0.26,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,120,188,63.8,1594,590,72,98,73.5,36,57,63.2,4,8,50.0,0.13,0.1,0.06,0.03,1.79,2.69,0.64,0.0,2.82,24.1,23.97,0.0,0.0,0.38,0.0,0.26,0.0,0.0,0.0,0.0,0.0,15.38,0.13,1.15,0.9,0.26,0.0,0.0,0.11,-0.7,-0.7,53.8,0.13,0.0,0.0,3.33,0.64,0.51,0.38,1.15,0.0,0.26,1.67,6.28,5.38,1.54,0.38,0.9,0.26,0.38,1.28,0.9,1.03,0.0,1.92,1.03,0.0,30.0
2105,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23.0,2001.0,11,7,591,6.6,0.0,0.15,0.0,0.15,0.09,0.21,0.09,0.21,19,15,78.9,3,15.8,68.48,3.03,15.61,41.21,12.73,1.82,68.48,2.88,2.27,0.45,44.39,293.33,165.15,3.48,2.73,0.76,1.36,0.76,53.33,2.58,2.74,0.3,2.12,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,331,378,87.6,5397,1244,169,184,91.8,138,153,90.2,20,30,66.7,0.15,0.12,0.06,0.03,1.06,4.24,0.61,0.0,5.15,57.27,56.06,0.91,0.76,0.15,0.15,0.45,0.15,0.0,0.0,0.0,0.0,50.15,0.3,0.15,1.37,0.15,0.0,0.0,0.07,-0.6,-0.6,62.5,0.3,0.0,0.0,1.82,1.21,0.0,0.61,0.76,0.0,0.0,4.24,1.52,0.91,1.67,0.3,1.36,0.0,1.06,1.52,0.45,0.61,0.15,2.27,1.97,0.0,70.0
2106,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27.0,1997.0,13,13,1029,11.4,0.79,1.05,0.79,1.05,0.5,0.66,0.5,0.66,21,4,19.0,15,71.4,30.61,0.7,2.19,11.32,17.63,7.63,30.61,1.84,0.35,1.32,15.88,114.21,53.42,2.11,1.05,1.32,2.46,0.79,22.19,6.49,3.15,0.7,2.19,0.0,0.18,0.26,0.44,0.09,0.44,0.0,0.09,0.0,0.18,0.0,156,220,70.9,2033,442,90,127,70.9,47,59,79.7,5,7,71.4,0.26,0.15,0.13,0.11,1.49,0.79,0.88,0.18,1.93,19.3,17.89,1.32,0.0,0.18,0.09,0.44,0.0,0.0,0.0,0.0,0.0,13.68,0.09,0.18,2.97,1.66,0.26,0.47,0.17,3.2,3.2,68.4,0.0,0.0,0.0,1.05,2.02,0.44,0.09,0.61,0.18,0.0,2.28,2.28,1.05,0.96,0.26,0.26,0.44,0.18,0.53,0.35,0.88,0.26,1.05,0.35,0.0,33.3
2107,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27.0,1997.0,12,12,1063,11.8,0.0,0.34,0.0,0.34,0.11,0.36,0.05,0.29,20,10,50.0,6,30.0,76.78,3.05,15.17,43.73,18.47,1.02,76.69,1.69,0.85,0.51,44.07,177.46,89.58,1.53,1.1,0.34,0.76,0.76,54.92,1.1,3.98,0.51,2.46,1.27,0.0,0.17,0.0,0.08,0.25,0.25,0.0,0.0,0.0,0.0,665,806,82.5,11433,4144,313,351,89.2,285,315,90.5,59,115,51.3,0.34,0.25,0.22,0.09,2.29,8.64,1.19,0.25,7.54,68.31,62.03,6.02,2.46,0.68,0.34,5.08,0.17,3.39,2.97,0.08,0.08,56.36,0.25,1.1,0.76,0.17,0.0,0.0,0.06,-1.3,-0.5,43.8,0.25,0.0,0.0,1.61,1.78,0.0,1.02,1.53,0.0,0.0,4.32,0.59,0.76,2.29,1.02,1.19,0.08,1.19,1.95,0.76,0.76,0.34,3.31,1.1,0.0,60.9
2108,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27.0,1997.0,11,9,701,7.8,0.39,0.51,0.39,0.51,0.23,0.3,0.23,0.3,15,7,46.7,7,46.7,34.23,1.41,3.72,15.64,15.13,4.49,34.23,1.92,0.9,0.9,16.54,59.49,21.41,0.38,0.64,0.13,2.18,0.9,25.9,5.9,2.31,0.26,1.92,0.0,0.13,0.26,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,123,195,63.1,1583,322,78,114,68.4,34,49,69.4,2,6,33.3,0.13,0.08,0.08,0.05,1.41,1.28,0.38,0.13,2.18,25.0,23.85,1.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,15.77,0.13,1.03,1.93,0.51,0.2,0.75,0.12,1.2,1.2,45.0,0.26,0.0,0.0,1.79,0.64,1.03,0.38,0.38,0.0,0.0,2.05,3.46,4.23,0.9,0.26,0.38,0.26,0.51,0.64,0.13,0.64,0.13,1.28,1.41,0.0,80.0
2109,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23.0,2001.0,10,9,770,8.6,0.0,0.12,0.0,0.12,0.05,0.12,0.05,0.12,14,8,57.1,5,35.7,49.53,2.91,12.09,22.56,15.23,2.09,49.53,1.63,0.93,0.58,23.14,103.84,49.19,1.51,0.35,0.47,0.7,0.58,26.86,3.02,2.22,0.23,1.98,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,274,337,81.3,4143,1345,145,162,89.5,115,145,79.3,8,15,53.3,0.12,0.07,0.03,0.05,1.4,2.91,0.81,0.12,4.19,39.19,32.56,6.51,0.58,0.12,0.0,1.28,5.93,0.0,0.0,0.0,0.0,31.86,0.12,0.81,0.82,0.0,0.0,0.0,0.06,-0.4,-0.4,29.4,0.35,0.0,0.0,1.28,0.58,0.23,0.47,0.93,0.0,0.0,3.49,0.58,1.4,1.74,0.58,0.81,0.35,0.47,1.28,0.81,1.16,0.47,2.21,2.09,0.12,36.4
2110,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,24.0,1999.0,9,6,559,6.2,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,7,4,57.1,3,42.9,62.74,10.32,37.26,24.35,1.77,0.81,62.74,1.13,0.65,0.48,37.1,162.42,88.39,0.32,0.48,0.0,0.32,0.81,41.45,0.16,0.64,0.0,0.48,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,276,311,88.7,5275,1831,84,90,93.3,170,176,96.6,20,39,51.3,0.0,0.0,0.0,0.0,0.32,1.13,0.0,0.0,1.13,50.16,48.87,0.97,0.81,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,44.52,0.32,0.16,0.32,0.0,0.0,0.0,0.05,-0.1,-0.1,47.4,0.0,0.0,0.0,0.81,0.48,0.0,1.29,1.29,0.0,0.0,5.0,1.45,1.61,2.1,1.94,0.16,0.0,1.29,1.45,0.16,1.61,0.81,3.39,5.48,0.48,88.9
2113,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30.0,1994.0,11,8,692,7.7,0.13,0.26,0.13,0.26,0.17,0.52,0.17,0.52,4,3,75.0,1,25.0,71.69,2.99,12.08,37.53,23.12,3.25,71.69,0.52,0.39,0.13,36.36,170.52,75.45,1.17,1.3,0.13,1.82,0.78,54.16,4.55,4.42,0.39,3.77,0.0,0.13,0.39,0.13,0.0,0.26,0.0,0.0,0.13,0.0,0.0,384,452,85.0,5969,1852,204,233,87.6,145,161,90.1,25,35,71.4,0.13,0.35,0.23,-0.22,1.82,5.58,2.21,0.0,8.44,58.7,56.49,1.82,1.17,0.26,0.52,0.65,0.65,0.0,0.0,0.0,0.0,49.87,0.39,0.91,2.21,0.78,0.06,0.17,0.08,-0.3,-0.3,43.2,0.26,0.0,0.0,2.21,2.47,0.26,0.78,0.91,0.0,0.0,5.32,2.08,2.73,2.34,1.17,0.65,0.52,0.91,2.47,1.56,1.82,0.39,3.12,1.69,0.13,36.8
2115,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22.0,2002.0,11,10,785,8.7,0.34,0.34,0.34,0.34,0.35,0.44,0.35,0.44,29,12,41.4,15,51.7,35.29,0.34,3.91,14.71,16.9,3.79,35.29,3.33,1.38,1.72,20.8,106.55,41.84,1.84,0.69,0.8,2.53,1.49,25.98,6.44,2.75,0.23,1.95,0.0,0.23,0.23,0.34,0.0,0.11,0.0,0.0,0.0,0.11,0.0,119,183,65.0,1725,444,67,85,78.8,45,68,66.2,4,15,26.7,0.0,0.08,0.05,-0.08,1.03,1.49,0.46,0.0,2.53,21.03,20.8,0.11,0.0,0.11,0.11,1.15,0.0,0.0,0.0,0.0,0.0,13.68,0.11,0.8,2.06,0.92,0.17,0.38,0.17,-0.1,-0.1,33.3,0.34,0.0,0.0,1.49,2.53,0.34,0.46,0.69,0.11,0.0,2.99,0.69,1.38,1.15,0.57,0.11,0.46,0.57,1.84,1.26,0.57,0.11,1.61,0.69,0.0,31.3
2117,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,26.0,1997.0,8,6,553,6.1,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0,0,0.0,0,0.0,76.39,6.89,36.56,37.7,2.13,0.49,76.39,0.0,0.0,0.0,46.72,211.8,130.66,0.66,0.66,0.0,0.16,0.16,57.54,0.16,0.65,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,392,420,93.3,6566,2657,177,182,97.3,198,211,93.8,15,23,65.2,0.0,0.0,0.02,0.0,0.16,3.11,0.16,0.16,3.44,68.85,65.41,3.44,1.64,0.0,0.33,0.16,0.16,0.0,0.0,0.0,0.0,64.26,0.0,0.0,0.33,0.0,0.0,0.0,0.04,-0.1,-0.1,57.7,0.16,0.0,0.0,0.33,0.33,0.0,1.15,1.15,0.0,0.0,2.62,2.46,1.8,1.31,0.82,0.33,0.16,0.49,0.98,0.49,1.15,0.82,2.46,2.95,0.0,50.0
2118,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24.0,2000.0,10,4,444,4.9,0.0,0.2,0.0,0.2,0.15,0.2,0.15,0.2,10,3,30.0,5,50.0,49.18,2.24,11.43,25.31,13.06,2.04,49.18,2.04,0.61,1.02,27.96,137.55,54.08,1.02,0.82,0.2,1.43,0.82,31.02,2.45,2.42,0.4,1.63,0.2,0.0,0.2,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,138,179,77.1,2068,669,85,97,87.6,45,57,78.9,8,18,44.4,0.2,0.06,0.04,0.14,0.82,3.47,0.41,0.0,3.27,36.53,35.1,1.22,0.61,0.0,0.0,2.45,0.2,0.41,0.2,0.2,0.0,28.16,0.2,0.82,1.22,0.61,0.0,0.0,0.12,-0.7,-0.7,25.0,0.61,0.0,0.0,1.43,2.65,0.2,2.04,1.43,0.2,0.0,5.71,0.2,0.61,2.24,0.41,1.84,0.0,0.82,1.84,1.02,1.22,0.61,4.29,1.22,0.2,44.4
